Date,Latitude,Longitude,Pieces_KM2
1996-10-31,25.97,-57.67,78056
1996-11-01,23.35,-60.12,12824
1996-11-01,23.35,-60.12,150588
1996-11-01,24.31,-59.95,19573
1996-11-01,24.31,-59.95,14656
1996-11-02,20.63,-58,5400
1996-11-02,21.11,-60.02,2400
1996-11-02,21.11,-60.02,540
1996-11-02,21.82,-58.07,10259
1996-11-02,22.03,-60,3780
1996-11-02,22.03,-60,3600
1996-11-03,20.03,-60.15,0
1996-11-03,19.04,-60.33,1080
1996-11-04,18.52,-60.49,0
1996-11-04,16.02,-58.47,0
1996-11-04,17.12,-58.38,0
1996-11-04,17.35,-60.34,540
1996-11-04,17.35,-60.34,0
1996-11-05,17.32,-61,0
1996-11-05,13.65,-59.3,59935
1996-11-05,14.63,-58.93,1080
1996-11-06,11.32,-59.7,10799
1996-11-10,16.78,-60.19,0
1996-11-10,15.51,-60.35,0
1996-11-10,16.03,-60.29,0
1996-11-10,16.03,-60.29,1080
1996-11-11,14.8,-60.14,0
1996-11-11,15.51,-60.35,0
1996-11-12,13.9,-60.15,0
1996-11-12,13.13,-60.16,0
1996-11-12,13.13,-60.16,635
1996-11-13,11.87,-60.08,1270
1996-11-13,11.87,-60.08,1661
1996-11-13,12.43,-60.13,2700
1996-11-13,12.43,-60.13,540
1996-11-21,14.85,-61.69,0
1996-11-22,15.62,-62.03,2700
1996-11-22,15.62,-62.03,2160
1996-11-23,16.68,-62,0
1996-12-02,18.28,-64.88,0
1996-12-03,17.52,-63.42,0
1996-12-03,17.75,-63.67,1800
1996-12-03,17.92,-63.97,2160
1996-12-04,16.27,-62.48,0
1996-12-04,16.78,-62.62,3780
1996-12-04,17,-62.78,0
1996-12-04,17.2,-63,0
1996-12-04,17.8,-63.9,4320
1996-12-04,18.02,-64.07,0
1996-12-05,14.85,-61.93,540
1996-12-05,15.25,-62.1,0
1996-12-05,15.45,-62.03,4966
1996-12-05,15.88,-62.28,1080
1996-12-05,16.97,-62.88,0
1996-12-05,17.38,-63.32,1080
1996-12-05,17.4,-63.33,0
1996-12-05,17.4,-63.33,1080
1996-12-05,17.41,-63.33,0
1996-12-05,17.41,-63.33,4802
1996-12-06,13.08,-61.18,0
1996-12-06,13.48,-61.52,4418
1996-12-06,14.28,-61.85,4320
1996-12-06,15.73,-62.37,540
1996-12-06,15.93,-62.38,0
1996-12-07,14.62,-61.92,0
1996-12-07,15.32,-62.13,2160
1996-12-08,13.15,-61.28,1080
1996-12-08,14.02,-61.07,0
1996-12-08,14.58,-61.67,1080
1996-12-10,13,-62.28,1620
1996-12-10,13.03,-61.83,0
1996-12-10,13.08,-61.82,540
1996-12-11,12.63,-61.63,0
1996-12-11,12.83,-61.32,0
1996-12-11,12.95,-62.83,5940
1996-12-11,12.95,-63.6,0
1996-12-11,12.97,-63.28,1620
1996-12-12,11.6,-61.65,1473
1996-12-12,13.08,-66.5,1964
1996-12-12,13.15,-64.67,0
1996-12-12,13.33,-65.68,3240
1996-12-13,11.23,-61.83,0
1996-12-13,12.58,-67.55,1620
1996-12-17,11.22,-62.23,0
1996-12-17,11.23,-62.23,0
1996-12-17,11.2,-62.25,0
1996-12-17,12.9,-70.12,0
1996-12-18,10.98,-63.17,0
1996-12-19,15.4,-74.62,491
1996-12-19,15.85,-75.72,0
1996-12-20,10.9,-65.8,0
1996-12-20,11.53,-66.32,0
1996-12-20,16.28,-77.12,4418
1996-12-21,12.2,-67.43,0
1996-12-21,13.35,-68.7,0
1996-12-21,17,-79.5,540
1996-12-22,13.97,-69.55,0
1996-12-22,14.08,-71.12,632
1996-12-22,16.37,-79.83,0
1996-12-23,16.45,-82.48,8837
1996-12-23,16.93,-81.77,0
1996-12-24,15.47,-75.38,0
1996-12-24,16.68,-83.35,0
1996-12-24,17.03,-83.95,4802
1996-12-25,18.1,-78.53,0
1996-12-25,16.35,-84.48,1080
1996-12-26,19.03,-79.17,0
1996-12-27,19.88,-79.55,0
1997-01-05,24.85,-83.55,0
1997-01-05,24.98,-83.5,5400
1997-01-06,25.03,-82.92,0
1997-01-06,25.13,-82.92,771
1997-01-07,24.88,-82.97,900
1997-01-08,23.98,-82.07,1080
1997-01-09,24.28,-82.18,2160
1997-02-10,23.67,-80.52,2700
1997-02-11,24.27,-82.2,0
1997-02-12,24.2,-80.5,0
1997-02-12,24.6,-80.12,0
1997-02-12,26.18,-79.77,491
1997-02-12,26.95,-79.85,540
1997-02-13,26.22,-79.93,1080
1997-02-13,28.05,-79.73,540
1997-02-13,28.6,-79.03,0
1997-02-14,28.17,-78.93,5402
1997-02-14,28.28,-78.5,0
1997-02-14,28.35,-78.22,1081
1997-02-14,29.7,-76.98,4860
1997-02-15,30,-76.9,0
1997-02-15,30.1,-75.95,2700
1997-02-16,28.33,-76.42,2160
1997-02-16,28.65,-74.48,14579
1997-02-17,24.78,-75.17,0
1997-02-17,27.52,-73.68,15659
1997-02-17,28.35,-74.28,3240
1997-02-18,26.1,-73.65,2700
1997-02-19,23.22,-71.22,3436
1997-02-19,24.48,-71.38,19784
1997-02-19,24.48,-71.38,3240
1997-02-19,25.48,-73.35,5400
1997-02-20,22.6,-71.22,0
1997-02-22,20,-70.28,0
1997-02-22,20.45,-70.22,0
1997-02-22,21.37,-70.15,540
1997-02-28,19.97,-69.03,0
1997-03-01,18.08,-67.48,4049
1997-03-01,19.28,-68.65,2160
1997-03-02,17.77,-68.62,0
1997-03-02,17.78,-68.15,0
1997-03-04,16.5,-72.1,0
1997-03-04,17.47,-70.87,0
1997-03-05,18.37,-75.3,0
1997-03-06,18.35,-75.3,3240
1997-03-06,18.35,-75.3,3597
1997-03-06,18.35,-75.3,5405
1997-03-27,24.1,-80.57,0
1997-03-27,24.08,-80.12,4860
1997-03-27,24.48,-80.03,1620
1997-03-28,24.77,-79.73,0
1997-03-28,25.6,-79.65,5400
1997-03-28,26.7,-79.32,1080
1997-03-29,26.31,-79.6,2160
1997-03-29,27.57,-79.73,3780
1997-03-29,27.92,-80.03,7019
1997-03-30,29.56,-79.7,0
1997-03-30,28.73,-80.1,6073
1997-03-30,29.92,-80.23,3780
1997-04-02,30.06,-75.7,600
1997-04-02,30.06,-75.7,1350
1997-04-03,29.89,-75.07,11339
1997-04-03,29.89,-75.07,5940
1997-04-03,30.01,-74.39,2160
1997-04-03,30.01,-74.39,1080
1997-04-03,30.03,-74.05,3240
1997-04-04,30.25,-73.59,0
1997-04-04,30.25,-73.59,5940
1997-04-04,30.28,-72.33,8099
1997-04-04,30.82,-71.28,93952
1997-04-05,30.7,-71.91,0
1997-04-05,30.7,-71.91,1620
1997-04-05,30.97,-70.49,28198
1997-04-05,30.97,-70.49,16874
1997-04-05,31.73,-68.77,10799
1997-04-06,31.07,-69.71,4320
1997-04-06,30.94,-69.19,11879
1997-04-06,30.94,-69.19,16739
1997-04-06,31.38,-66.4,10799
1997-04-06,31.83,-67.58,1080
1997-04-07,31.26,-67.9,0
1997-04-07,31.26,-67.9,3780
1997-04-07,31.65,-65.5,33873
1997-04-07,33.56,-66.94,41577
1997-04-07,33.56,-66.94,39417
1997-04-09,32.16,-64.88,20518
1997-04-09,32.16,-64.88,7559
1997-04-11,30.97,-66.37,3780
1997-04-12,30.68,-66.73,1080
1997-04-12,30.9,-66.75,21600
1997-04-12,32.18,-64.61,4320
1997-04-12,32.18,-64.61,7559
1997-04-13,29.25,-68.73,7201
1997-04-13,31.96,-64.42,8639
1997-04-13,31.96,-64.42,675
1997-04-13,31.99,-64.6,10799
1997-04-13,31.99,-64.6,3857
1997-04-14,29.15,-68.02,49136
1997-04-14,29.25,-68.53,0
1997-04-14,31.74,-65.34,0
1997-04-15,28.72,-68.03,10799
1997-04-15,31.07,-65.99,168929
1997-04-15,31.07,-65.99,55538
1997-04-17,26.17,-71.52,1473
1997-04-17,26.56,-68.43,4860
1997-04-17,26.56,-68.43,5940
1997-04-17,27.36,-67.77,3375
1997-04-17,27.36,-67.77,13199
1997-04-18,25.72,-72.42,14401
1997-04-18,26.02,-68.83,4628
1997-04-18,26.02,-68.83,19798
1997-04-19,24.21,-69.41,7019
1997-04-19,24.21,-69.41,41037
1997-04-19,24.35,-73.85,10351
1997-04-21,21.5,-70.28,0
1997-04-21,21.5,-70.28,1620
1997-04-23,23.32,-74.9,32432
1997-04-25,20.58,-72.25,1620
1997-04-25,20.58,-72.25,0
1997-04-26,20.57,-73.12,3780
1997-04-26,20.57,-73.12,3240
1997-04-26,21.12,-74.37,0
1997-04-29,23.62,-80.38,1080
1997-04-29,23.62,-80.38,0
1997-04-30,24.12,-82.22,19934
1997-04-30,24.12,-82.18,13016
1997-05-06,23.91,-81.3,0
1997-05-08,24.02,-80.88,450
1997-05-09,24.5,-80.43,0
1997-05-09,25.15,-80.08,1620
1997-05-10,25.93,-77.95,12409
1997-05-10,25.95,-77.98,25547
1997-05-10,25.95,-77.27,0
1997-05-10,25.95,-77.97,24818
1997-05-10,25.95,-78,1460
1997-05-10,26,-79.35,0
1997-05-10,26.05,-78.4,32397
1997-05-14,25.68,-76.78,113931
1997-05-15,25.27,-77.23,0
1997-05-15,25.25,-77.25,36717
1997-05-15,25.27,-77.23,8639
1997-05-15,25.28,-77.22,4320
1997-05-16,25.32,-77.15,0
1997-05-16,25.6,-76.97,675
1997-05-17,25.68,-76.8,0
1997-05-17,25.77,-76.87,1620
1997-05-17,25.82,-76.8,4860
1997-05-18,25.68,-76.43,0
1997-05-22,24.25,-74.48,5400
1997-05-23,24.58,-74.03,577214
1997-05-23,24.83,-73.47,8099
1997-05-24,25.1,-73.28,3240
1997-05-25,25.78,-73.48,2160
1997-05-25,26.5,-73.13,10799
1997-05-26,27.45,-73.4,5940
1997-05-27,28.65,-71.97,7707
1997-05-27,28.65,-71.95,7707
1997-05-27,28.67,-71.95,5780
1997-05-27,28.67,-71.95,9634
1997-05-28,30.65,-68.53,89093
1997-05-29,31.03,-67.03,23758
1997-06-09,39.08,-72.25,7851
1997-06-22,40.3,-69.57,540
1997-06-23,39.6,-69.48,540
1997-06-23,40.28,-69.47,0
1997-06-23,41.45,-67.83,491
1997-06-24,38.93,-68.9,4049
1997-06-24,39.4,-69.22,0
1997-06-24,42.03,-67.68,0
1997-06-24,42.17,-67.87,0
1997-06-25,39.27,-68.78,3857
1997-06-25,42.53,-68.35,0
1997-06-25,42.82,-68.95,0
1997-06-26,41.43,-69.2,0
1997-07-01,42.35,-69.43,0
1997-07-02,42.15,-68.18,0
1997-07-03,42.53,-67.97,0
1997-07-03,43.13,-68.5,0
1997-07-03,43.32,-67.83,0
1997-07-04,41.16,-70.98,540
1997-07-04,41.16,-70.98,1620
1997-07-04,43.14,-69.57,0
1997-07-05,40.48,-69.35,8099
1997-07-05,40.48,-69.35,2077
1997-07-05,40.53,-70.33,4320
1997-07-05,40.53,-70.33,3780
1997-07-06,40.6,-67.99,982
1997-07-06,40.6,-67.99,771
1997-07-07,40.09,-66.61,2700
1997-07-07,40.09,-66.61,14039
1997-07-08,39.73,-66.13,540
1997-07-08,39.73,-66.13,0
1997-07-09,40.44,-64.48,3780
1997-07-09,40.44,-64.48,8099
1997-07-10,42.17,-61.95,8639
1997-07-10,42.17,-61.95,24478
1997-07-11,42.79,-60.86,10199
1997-07-11,42.79,-60.86,10799
1997-07-12,43.49,-59.55,6075
1997-07-12,43.49,-59.55,0
1997-07-13,44.24,-61.74,7559
1997-07-13,44.24,-61.74,11699
1997-07-14,44.36,-62.33,540
1997-07-14,44.36,-62.33,1543
1997-07-26,42.29,-70.3,1799
1997-07-26,42.29,-70.3,0
1997-07-26,42.36,-70.31,491
1997-08-05,41.28,-71.1,10799
1997-08-05,41.33,-70.98,0
1997-08-06,40.8,-70.82,3780
1997-08-06,40.84,-70.51,0
1997-08-06,41.03,-70.76,0
1997-08-07,40.05,-70.1,1080
1997-08-07,40.66,-70.08,0
1997-08-07,40.75,-70.59,6075
1997-08-18,41.33,-70.91,771
1997-08-19,40.35,-70.03,3780
1997-08-19,40.95,-70.61,0
1997-08-20,39.72,-69.52,1800
1997-08-20,40.16,-69.41,0
1997-08-21,39.61,-68.76,0
1997-08-22,41.63,-69.35,1620
1997-10-16,41.23,-70.9,0
1997-10-17,40.27,-70.18,1080
1997-10-18,39.63,-69.63,0
1997-10-18,42.52,-68.07,2160
1997-10-18,43.2,-68.7,1080
1997-10-19,37.65,-67.72,1080
1997-10-21,32.77,-64.68,4320
1997-10-22,32.67,-64.62,23758
1997-10-22,36.27,-66.27,3780
1997-10-22,37.23,-66.62,0
1997-10-23,34.95,-65.7,26998
1997-10-23,35.55,-65.62,2160
1997-10-24,32.75,-64.6,3240
1997-10-24,33.35,-64.77,96112
1997-10-24,34.12,-65.28,9719
1997-10-25,32.23,-64.53,48596
1997-10-26,31.4,-63.5,23758
1997-10-26,31.85,-64.13,540
1997-10-26,32.35,-64.5,29690
1997-10-27,32.22,-64.12,6645
1997-10-27,32.28,-64.47,1440
1997-10-27,32.32,-64.47,26978
1997-10-27,32.32,-64.47,5396
1997-10-27,32.35,-64.5,9719
1997-10-28,29.18,-61.13,18898
1997-10-28,29.57,-61.85,17819
1997-10-28,32.17,-61.73,14414
1997-10-28,32.2,-62.73,12956
1997-10-29,27.77,-59.55,24298
1997-10-29,28.43,-60.13,10799
1997-10-29,31.37,-59.93,3780
1997-10-29,31.8,-60.25,9971
1997-10-30,25.72,-58.75,12959
1997-10-30,26.93,-59.08,0
1997-10-30,30.18,-59.48,8099
1997-10-30,30.98,-59.77,8639
1997-10-31,24.55,-58.47,491
1997-10-31,28.53,-58.78,95032
1997-10-31,29.4,-59.97,11879
1997-11-01,27.97,-58.6,44104
1997-11-01,22.38,-58.28,53456
1997-11-01,25.68,-57.85,900
1997-11-01,25.68,-57.85,1800
1997-11-02,25.12,-57.87,52376
1997-11-02,25.68,-57.85,109568
1997-11-02,25.68,-57.85,25020
1997-11-02,25.68,-57.85,62635
1997-11-03,19.17,-58.22,4320
1997-11-03,19.98,-58.1,5400
1997-11-03,23.4,-57.98,5400
1997-11-04,15.55,-58.78,0
1997-11-04,16.55,-58.67,2160
1997-11-04,17.9,-58.5,0
1997-11-04,20.18,-59.47,2432
1997-11-05,14.87,-58.97,0
1997-11-05,18.5,-60.73,565
1997-11-05,19.23,-61.3,0
1997-11-06,13.93,-59.13,0
1997-11-06,17.35,-60.75,2700
1997-11-06,17.35,-60.75,900
1997-11-06,17.35,-60.75,3600
1997-11-06,17.35,-60.75,1080
1997-11-06,17.35,-60.75,0
1997-11-11,16.07,-61.95,0
1997-11-13,13.98,-61.12,0
1997-11-20,17.43,-63.35,0
1997-11-20,17.57,-63.28,0
1997-12-03,17.58,-64.38,0
1997-12-04,17.9,-64.62,0
1997-12-04,16.72,-63.6,0
1997-12-04,17.07,-64.15,1080
1997-12-05,18.42,-64.32,0
1997-12-05,16.6,-62.35,0
1997-12-05,16.77,-62.83,2160
1997-12-05,17.03,-63.4,0
1997-12-05,18.27,-64.47,0
1997-12-05,18.27,-64.47,540
1997-12-06,18,-63.85,0
1997-12-06,16.48,-62.25,2492
1997-12-07,16.1,-62.23,0
1997-12-07,15.38,-61.58,540
1997-12-07,15.97,-61.95,675
1997-12-08,14.88,-62.52,0
1997-12-08,15.48,-62.53,0
1997-12-08,13.98,-61.03,1620
1997-12-08,14.83,-61.37,1350
1997-12-09,13.2,-61.3,0
1997-12-09,14.35,-62.47,0
1997-12-09,14.35,-62.47,1351
1997-12-10,12.47,-62.47,0
1997-12-10,12.1,-63.08,1620
1997-12-10,12.1,-63.08,2160
1997-12-11,11.87,-64.02,0
1997-12-11,11.98,-64.02,0
1997-12-12,10.52,-64.7,0
1997-12-12,11.53,-62.52,0
1997-12-12,12.05,-61.9,0
1997-12-13,11.08,-63.57,0
1997-12-14,11.98,-68.1,0
1997-12-14,10.45,-64.35,0
1997-12-15,10.8,-65.25,0
1997-12-15,11.23,-64.97,0
1997-12-17,12.6,-69.35,0
1997-12-18,13.32,-69.8,0
1997-12-18,14.1,-70.13,0
1997-12-18,14.1,-70.13,600
1997-12-19,14.9,-70.38,0
1997-12-19,15.45,-70.82,1620
1997-12-19,15.45,-70.82,2160
1997-12-20,16.02,-71.78,0
1997-12-20,16.78,-72.77,540
1997-12-21,16.72,-74.38,0
1997-12-21,16.88,-73.62,0
1997-12-22,16.62,-75.3,0
1997-12-22,16.5,-76.25,0
1997-12-23,16.33,-78.82,0
1997-12-23,16.5,-77.6,540
1997-12-23,17.6,-73.93,0
1997-12-24,16.2,-79.83,1080
1997-12-24,16.2,-79.83,0
1997-12-24,18.43,-74.55,0
1997-12-24,18.98,-74.23,3240
1997-12-25,16.75,-81.12,0
1997-12-25,19.37,-74.52,0
1997-12-26,17.65,-82.97,0
1997-12-26,17.65,-82.97,540
1997-12-26,19.88,-76.45,0
1997-12-27,17.57,-84.33,2700
1997-12-27,17.57,-84.33,1080
1997-12-27,19.4,-78.57,0
1997-12-27,19.53,-77.45,0
1997-12-28,17.57,-85.97,0
1997-12-28,17.57,-85.97,2160
1997-12-28,19.58,-79.08,0
1998-01-07,24.1,-82.25,0
1998-01-08,24.18,-81,0
1998-01-16,24.2,-82.35,0
1998-01-16,25.58,-82.73,0
1998-01-17,24.5,-82.93,0
1998-01-25,24.35,-81.82,1620
1998-01-26,24.33,-82.42,1620
1998-01-26,24.52,-82.93,1080
1998-01-29,24.28,-79.38,1350
1998-01-29,24.82,-79.42,1661
1998-01-30,25.5,-79.43,1080
1998-02-10,26.45,-79.3,0
1998-02-10,26.53,-79.35,0
1998-02-10,26.6,-79.45,2024
1998-02-11,25.88,-79.73,2700
1998-02-11,26.37,-79.28,0
1998-02-11,26.45,-78.85,0
1998-02-12,28,-80.02,0
1998-02-12,25.77,-77.3,7716
1998-02-12,26,-77.82,10799
1998-02-12,26.13,-78.03,491
1998-02-12,26.2,-78.12,0
1998-02-12,26.23,-78.13,1800
1998-02-13,28.45,-80.03,2160
1998-02-14,25.58,-76.5,0
1998-02-14,29.35,-78.98,415
1998-02-14,29.35,-78.98,12601
1998-02-14,29.38,-77.35,0
1998-02-14,29.38,-77.35,1080
1998-02-15,24.12,-74.65,3780
1998-02-15,28.42,-75.53,0
1998-02-15,29.25,-76.18,0
1998-02-15,29.25,-76.18,541
1998-02-16,24.05,-74.63,2160
1998-02-18,23.68,-75.22,491
1998-02-18,23.82,-75.17,0
1998-02-18,28.47,-73.05,1080
1998-02-18,28.47,-73.05,0
1998-02-19,28.38,-71.23,4320
1998-02-19,28.62,-71.67,11339
1998-02-20,23.42,-74.63,2160
1998-02-20,23.47,-74.68,6944
1998-02-20,23.5,-74.7,772
1998-02-20,28.05,-70.23,10799
1998-02-21,22.95,-74.73,1080
1998-02-21,23.05,-74.65,4320
1998-02-21,23.17,-74.63,0
1998-02-21,23.33,-74.62,982
1998-02-21,23.37,-74.62,2160
1998-02-21,27.62,-68.93,1199
1998-02-21,27.62,-68.93,0
1998-02-22,21.63,-74.23,1620
1998-02-22,22.57,-74.52,5940
1998-02-22,26.23,-67.97,7559
1998-02-22,26.23,-67.97,9179
1998-02-22,26.85,-68.22,4860
1998-02-22,26.85,-68.22,5940
1998-02-23,25.22,-68.4,4320
1998-02-23,25.22,-68.4,0
1998-02-23,25.5,-68.03,1964
1998-02-23,25.5,-68.03,2160
1998-02-24,20.18,-73.5,20466
1998-02-24,20.77,-73.77,2700
1998-02-24,25.25,-68.75,0
1998-02-24,25.27,-68.75,0
1998-02-25,19.23,-74.53,540
1998-02-26,22.62,-67.73,2700
1998-02-26,23.23,-67.72,4860
1998-02-27,21.08,-68.58,10259
1998-02-27,21.08,-68.58,2160
1998-02-27,21.38,-68.05,1080
1998-02-27,22.22,-67.83,1080
1998-02-27,22.22,-67.83,540
1998-02-28,16.5,-80.97,0
1998-02-28,16.58,-81.07,0
1998-02-28,16.62,-81.17,0
1998-02-28,16.65,-81.27,0
1998-03-01,16.67,-81.35,1080
1998-03-01,16.68,-81.38,0
1998-03-01,16.68,-81.45,0
1998-03-01,16.68,-81.52,1080
1998-03-01,16.68,-81.58,0
1998-03-02,20.45,-70.12,4628
1998-03-03,20.35,-70.35,540
1998-03-03,20.37,-70.35,0
1998-03-04,19.6,-69.42,39957
1998-03-26,24.3,-81.82,540
1998-03-27,24.13,-80.72,0
1998-03-27,24.27,-80.94,0
1998-03-27,24.35,-80.52,0
1998-03-28,24.25,-80.32,0
1998-03-28,24.33,-81.85,2160
1998-03-29,23.48,-81.3,0
1998-03-29,24.22,-80.93,2700
1998-03-29,25.42,-79.7,0
1998-03-30,24.38,-80.03,540
1998-03-30,24.98,-79.8,0
1998-03-31,25.78,-76.85,1620
1998-03-31,26.87,-79.8,0
1998-04-01,26.55,-76.32,540
1998-04-01,29.83,-79.13,0
1998-04-02,25.57,-76.28,4320
1998-04-02,26.09,-76.7,27538
1998-04-02,26.09,-76.7,16199
1998-04-02,30.05,-78.1,31317
1998-04-03,25.1,-75.15,28618
1998-04-03,29.98,-77.52,12959
1998-04-03,30.28,-76.22,51836
1998-04-03,30.43,-75.43,7019
1998-04-04,23.93,-74.78,0
1998-04-06,22.72,-74.6,0
1998-04-06,23.22,-74.77,2700
1998-04-06,23.22,-74.77,0
1998-04-06,31.12,-70.35,8837
1998-04-07,21.92,-74.3,0
1998-04-07,31.37,-69.22,8639
1998-04-09,20.17,-73.65,53996
1998-04-09,20.57,-73.57,1080
1998-04-10,19.5,-74.05,1620
1998-04-10,19.77,-73.6,0
1998-04-11,18.55,-75.03,0
1998-04-11,18.62,-74.75,1080
1998-04-11,18.98,-74.25,0
1998-04-12,17.57,-76.65,2160
1998-04-12,17.63,-76.68,2160
1998-04-12,17.67,-76.62,0
1998-04-12,17.67,-76.63,2160
1998-04-12,17.68,-76.33,0
1998-04-13,31.83,-64.78,2455
1998-04-14,16.47,-79.02,1620
1998-04-14,29.02,-65.72,18359
1998-04-14,29.85,-65.32,5400
1998-04-14,31.17,-64.9,0
1998-04-15,16.67,-80.97,0
1998-04-15,16.75,-79.58,1080
1998-04-15,28.6,-66.12,54956
1998-04-16,17.35,-81.78,0
1998-04-16,27.05,-67.32,6479
1998-04-16,27.53,-66.78,62987
1998-04-17,17.15,-84.15,0
1998-04-17,17.37,-83.52,0
1998-04-17,17.77,-82.4,0
1998-04-17,26.67,-68.1,7019
1998-04-18,16.63,-84.97,0
1998-04-18,16.65,-84.95,0
1998-04-18,16.68,-84.93,0
1998-04-18,16.7,-84.92,0
1998-04-18,16.87,-84.33,0
1998-04-18,17,-84.17,0
1998-04-18,25.53,-71.07,4320
1998-04-19,25.2,-71.97,5400
1998-04-20,25.07,-72.4,5400
1998-04-21,24.48,-73.72,10259
1998-06-23,41.35,-71.03,1620
1998-06-24,40.9,-71.23,13501
1998-06-24,41.05,-70.67,772
1998-06-24,44.2,-69.01,0
1998-06-25,40.35,-70.67,0
1998-06-25,40.65,-70.8,0
1998-06-25,43.63,-68.23,0
1998-06-25,43.92,-68.84,0
1998-06-26,39.45,-70.12,0
1998-06-26,39.68,-69.25,0
1998-06-26,43.48,-67.81,0
1998-06-27,42.95,-68.93,7422
1998-06-27,43.29,-68.19,0
1998-06-28,42.43,-70.14,1543
1998-06-29,42.19,-70.35,0
1998-07-03,43.05,-70.48,2160
1998-07-04,42.93,-70.12,0
1998-07-05,42.15,-69.27,6748
1998-07-05,42.52,-70.05,675
1998-07-06,40.87,-68.43,1350
1998-07-07,40.7,-69.33,540
1998-07-07,40.78,-70.53,4049
1998-07-07,42.43,-70.05,0
1998-07-08,42.15,-67.63,600
1998-07-08,42.42,-69.08,1080
1998-07-09,41.28,-66.08,0
1998-07-09,41.52,-66.42,0
1998-07-10,41.48,-65.35,1620
1998-07-10,42,-64.22,0
1998-07-11,42.08,-63.35,0
1998-07-12,43,-60.62,540
1998-07-16,46.62,-56.35,2160
1998-07-18,40.67,-69.8,1620
1998-07-18,40.77,-69,0
1998-07-19,41.8,-69.05,3240
1998-07-19,42.5,-69.6,1080
1998-07-20,42.82,-70.32,491
1998-07-20,42.88,-70.38,0
1998-07-21,42.65,-70.4,0
1998-07-22,46.35,-58.87,540
1998-07-23,45.05,-60.25,1620
1998-07-23,45.42,-60.33,0
1998-07-24,44.45,-61.9,0
1998-07-24,44.55,-61.4,2315
1998-07-25,44.3,-63.15,0
1998-07-25,44.48,-62.25,540
1998-07-26,43.75,-64.15,1080
1998-07-26,44.17,-62.98,0
1998-07-27,43.25,-64.78,1351
1998-07-30,42.48,-70.5,6748
1998-07-31,40.79,-70.57,982
1998-07-31,41.12,-70.8,0
1998-07-31,42.18,-70.43,1080
1998-08-01,41.38,-71.13,3600
1998-08-08,41.34,-70.94,1080
1998-08-09,40.76,-71.39,0
1998-08-09,40.9,-70.75,0
1998-08-09,41.1,-70.78,0
1998-08-09,41.12,-71.09,0
1998-08-10,39.9,-72.27,1350
1998-08-10,40.28,-71.98,270
1998-08-10,40.3,-70.13,0
1998-08-11,39.76,-71.34,3980
1998-08-11,39.78,-71.89,1080
1998-08-11,39.88,-68.63,0
1998-08-11,40.32,-69.42,0
1998-08-12,40.53,-68.68,0
1998-08-15,41.37,-70.8,0
1998-08-15,41.42,-70.77,0
1998-08-15,41.45,-70.73,0
1998-08-20,41.38,-70.93,2703
1998-08-21,40.42,-70.47,0
1998-08-21,40.82,-70.11,0
1998-08-21,41.12,-70.49,0
1998-08-21,41.13,-70.65,0
1998-08-22,40.18,-69.88,0
1998-08-22,40.58,-69.4,0
1998-08-22,40.7,-69.31,0
1998-08-22,40.91,-68.8,0
1998-08-23,41.7,-68.91,0
1998-08-24,42.07,-69.73,0
1998-08-24,42.18,-69.7,0
1998-09-04,42.6,-70.51,3780
1998-09-05,42.45,-68.49,540
1998-09-05,42.56,-70.24,0
1998-09-06,41.54,-66.64,0
1998-09-06,42.01,-68.12,0
1998-09-07,40.7,-65.96,0
1998-09-07,41.01,-66.33,540
1998-09-10,43.97,-67.96,0
1998-10-16,40.35,-70.39,0
1998-10-17,39.4,-69.83,1080
1998-10-17,39.93,-69.93,0
1998-10-17,40.48,-70.81,2400
1998-10-17,40.93,-71.03,0
1998-10-18,37.79,-68.37,0
1998-10-18,38.71,-69.46,0
1998-10-18,39.55,-69.43,0
1998-10-18,40,-70.15,540
1998-10-19,36.35,-66.4,2160
1998-10-19,36.37,-66.41,2160
1998-10-19,36.39,-66.42,540
1998-10-19,36.41,-66.43,2160
1998-10-19,36.97,-67.48,0
1998-10-20,35.11,-64.23,2700
1998-10-20,35.48,-63.33,2160
1998-10-20,36.53,-64.83,491
1998-10-21,33.4,-61.5,6479
1998-10-21,33.59,-61.95,10799
1998-10-21,34.3,-62.96,491
1998-10-21,34.72,-62.4,0
1998-10-22,31.69,-60.38,8639
1998-10-22,32.23,-60.12,3780
1998-10-22,32.71,-60.65,3780
1998-10-23,31.97,-59.69,4320
1998-10-24,30.49,-59.68,8099
1998-10-24,31.52,-60.22,25378
1998-10-25,28.46,-59.87,63322
1998-10-25,28.72,-59.85,8639
1998-10-25,29.44,-59.88,83153
1998-10-25,30.12,-61.11,0
1998-10-25,30.51,-60.37,540
1998-10-26,27.59,-59.93,3299
1998-10-26,27.76,-59.99,12876
1998-10-26,27.89,-60.05,41037
1998-10-26,28.27,-60.1,41535
1998-10-26,28.59,-61.45,5940
1998-10-26,29.29,-61.66,37257
1998-10-27,26.67,-59.82,65335
1998-10-27,26.8,-60.96,13499
1998-10-27,27.62,-61.4,15119
1998-10-28,25.5,-60.14,7559
1998-10-28,26.04,-60.44,0
1998-10-28,26.13,-59.73,22678
1998-10-29,24.04,-59.76,4860
1998-10-29,24.36,-60.04,5890
1998-10-29,25.13,-59.76,34557
1998-10-29,25.17,-60.07,9179
1998-10-30,21.67,-60.02,7019
1998-10-30,22.53,-59.98,14039
